jour;n_dose1_h;n_complet_h;n_rappel_h;Progression journaliere;Cumul_dose1
2021-02-08;1;0;0;-14.0;1633809
2021-02-08;0;0;0;-1.0;1633809
2021-02-08;6423;3190;0;6423.0;1640232
2021-02-08;20471;18405;0;14048.0;1660703
2021-02-08;1611;1603;0;-18860.0;1662314
2021-02-08;613;1229;0;-998.0;1662927
2021-02-08;245;305;0;-368.0;1663172
2021-02-08;0;0;0;-245.0;1663172
2021-02-08;8254;4079;0;8254.0;1671426
2021-02-08;926;1461;0;-7328.0;1672352
2021-02-08;692;1802;0;-234.0;1673044
2021-02-08;165;130;0;-527.0;1673209
2021-02-08;556;796;0;391.0;1673765
2021-02-09;7514;4143;0;6958.0;1681279
2021-02-09;2;0;0;-7512.0;1681281
2021-02-09;1238;1715;0;1236.0;1682519
2021-02-09;1073;2615;0;-165.0;1683592
2021-02-09;27163;27299;0;26090.0;1710755
2021-02-09;0;0;0;-27163.0;1710755
2021-02-09;8;2;0;8.0;1710763
2021-02-09;473;364;0;465.0;1711236
2021-02-09;1;0;0;-472.0;1711237
2021-02-09;10483;7891;0;10482.0;1721720
2021-02-09;286;141;0;-10197.0;1722006
2021-02-09;998;1152;0;712.0;1723004
2021-02-09;1584;4954;0;586.0;1724588
2021-02-09;1315;2084;0;-269.0;1725903
2021-02-09;2188;2238;0;873.0;1728091
2021-02-10;10451;8875;0;8263.0;1738542
2021-02-10;633;438;0;-9818.0;1739175
2021-02-10;1642;1963;0;1009.0;1740817
2021-02-10;7411;4303;0;5769.0;1748228
2021-02-10;1376;1277;0;-6035.0;1749604
2021-02-10;1410;2158;0;34.0;1751014
2021-02-10;2423;2311;0;1013.0;1753437
2021-02-10;1193;2621;0;-1230.0;1754630
2021-02-10;1850;5056;0;657.0;1756480
2021-02-10;28805;29216;0;26955.0;1785285
2021-02-10;391;208;0;-28414.0;1785676
2021-02-10;1;0;0;-390.0;1785677
2021-02-10;1;0;0;0.0;1785678
2021-02-10;23;6;0;22.0;1785701
2021-02-10;0;0;0;-23.0;1785701
2021-02-11;2932;2831;0;2932.0;1788633
2021-02-11;1931;1504;0;-1001.0;1790564
2021-02-11;1;0;0;-1930.0;1790565
2021-02-11;34161;35334;0;34160.0;1824726
2021-02-11;2275;2402;0;-31886.0;1827001
2021-02-11;2;0;0;-2273.0;1827003
2021-02-11;861;534;0;859.0;1827864
2021-02-11;7815;4970;0;6954.0;1835679
2021-02-11;2418;5888;0;-5397.0;1838097
2021-02-11;1924;2604;0;-494.0;1840021
2021-02-11;1544;3106;0;-380.0;1841565
2021-02-11;506;218;0;-1038.0;1842071
2021-02-11;12;3;0;-494.0;1842083
2021-02-11;11938;11274;0;11926.0;1854021
2021-02-11;2;0;0;-11936.0;1854023
2021-02-12;2243;4832;0;2241.0;1856266
2021-02-12;7480;4958;0;5237.0;1863746
2021-02-12;0;0;0;-7480.0;1863746
2021-02-12;1701;1894;0;1701.0;1865447
2021-02-12;2801;2130;0;1100.0;1868248
2021-02-12;2;0;0;-2799.0;1868250
2021-02-12;787;428;0;785.0;1869037
2021-02-12;0;0;0;-787.0;1869037
2021-02-12;553;192;0;553.0;1869590
2021-02-12;1822;1327;0;1269.0;1871412
2021-02-12;10793;8139;0;8971.0;1882205
2021-02-12;1425;2199;0;-9368.0;1883630
2021-02-12;2036;1864;0;611.0;1885666
2021-02-12;31658;27967;0;29622.0;1917324
2021-02-12;15;4;0;-31643.0;1917339
2021-02-13;490;524;0;475.0;1917829
2021-02-13;2382;2273;0;1892.0;1920211
2021-02-13;617;1162;0;-1765.0;1920828
2021-02-13;404;634;0;-213.0;1921232
2021-02-13;1;0;0;-403.0;1921233
2021-02-13;0;1;0;-1.0;1921233
2021-02-13;123;37;0;123.0;1921356
2021-02-13;163;61;0;40.0;1921519
2021-02-13;421;214;0;258.0;1921940
2021-02-13;11;1;0;-410.0;1921951
2021-02-13;1;0;0;-10.0;1921952
2021-02-13;906;632;0;905.0;1922858
2021-02-13;3386;2525;0;2480.0;1926244
2021-02-13;9493;8467;0;6107.0;1935737
2021-02-13;588;403;0;-8905.0;1936325
2021-02-14;628;906;0;40.0;1936953
2021-02-14;153;241;0;-475.0;1937106
2021-02-14;36;12;0;-117.0;1937142
2021-02-14;141;303;0;105.0;1937283
2021-02-14;0;0;0;-141.0;1937283
2021-02-14;0;0;0;0.0;1937283
2021-02-14;162;88;0;162.0;1937445
2021-02-14;207;261;0;45.0;1937652
2021-02-14;68;31;0;-139.0;1937720
2021-02-14;95;199;0;27.0;1937815
2021-02-14;2092;2717;0;1997.0;1939907
2021-02-14;170;126;0;-1922.0;1940077
2021-02-14;429;549;0;259.0;1940506
2021-02-14;3;1;0;-426.0;1940509
2021-02-14;0;0;0;-3.0;1940509
2021-02-15;2;0;0;2.0;1940511
2021-02-15;3401;10562;0;3399.0;1943912
2021-02-15;571;310;0;-2830.0;1944483
2021-02-15;1190;1178;0;619.0;1945673
2021-02-15;0;0;0;-1190.0;1945673
2021-02-15;353;132;0;353.0;1946026
2021-02-15;15450;32890;0;15097.0;1961476
2021-02-15;1128;819;0;-14322.0;1962604
2021-02-15;4740;11600;0;3612.0;1967344
2021-02-15;1177;3101;0;-3563.0;1968521
2021-02-15;818;1465;0;-359.0;1969339
2021-02-15;11;5;0;-807.0;1969350
2021-02-15;0;0;0;-11.0;1969350
2021-02-15;1345;2239;0;1345.0;1970695
2021-02-15;714;1479;0;-631.0;1971409
2021-02-16;772;430;0;58.0;1972181
2021-02-16;1744;4035;0;972.0;1973925
2021-02-16;1737;2777;0;-7.0;1975662
2021-02-16;1631;1604;0;-106.0;1977293
2021-02-16;1113;1961;0;-518.0;1978406
2021-02-16;0;0;0;-1113.0;1978406
2021-02-16;999;2051;0;999.0;1979405
2021-02-16;3979;12241;0;2980.0;1983384
2021-02-16;517;192;0;-3462.0;1983901
2021-02-16;4;1;0;-513.0;1983905
2021-02-16;1;1;0;-3.0;1983906
2021-02-16;15;6;0;14.0;1983921
2021-02-16;1444;1057;0;1429.0;1985365
2021-02-16;20090;41271;0;18646.0;2005455
2021-02-16;6134;14915;0;-13956.0;2011589
2021-02-17;1725;3843;0;-4409.0;2013314
2021-02-17;1850;2953;0;125.0;2015164
2021-02-17;1180;2061;0;-670.0;2016344
2021-02-17;1526;1464;0;346.0;2017870
2021-02-17;713;377;0;-813.0;2018583
2021-02-17;1047;2078;0;334.0;2019630
2021-02-17;3815;12453;0;2768.0;2023445
2021-02-17;19918;43100;0;16103.0;2043363
2021-02-17;6096;16660;0;-13822.0;2049459
2021-02-17;1;0;0;-6095.0;2049460
2021-02-17;516;186;0;515.0;2049976
2021-02-17;1;0;0;-515.0;2049977
2021-02-17;0;0;0;-1.0;2049977
2021-02-17;10;9;0;10.0;2049987
2021-02-17;1438;1016;0;1428.0;2051425
2021-02-18;2599;3619;0;1161.0;2054024
2021-02-18;1965;1256;0;-634.0;2055989
2021-02-18;2403;4313;0;438.0;2058392
2021-02-18;0;0;0;-2403.0;2058392
2021-02-18;8;10;0;8.0;2058400
2021-02-18;1498;2356;0;1490.0;2059898
2021-02-18;1686;2461;0;188.0;2061584
2021-02-18;26817;47802;0;25131.0;2088401
2021-02-18;2315;1823;0;-24502.0;2090716
2021-02-18;4818;12585;0;2503.0;2095534
2021-02-18;638;218;0;-4180.0;2096172
2021-02-18;7997;18747;0;7359.0;2104169
2021-02-18;0;0;0;-7997.0;2104169
2021-02-18;884;414;0;884.0;2105053
2021-02-18;6;0;0;-878.0;2105059
2021-02-19;7484;14272;0;7478.0;2112543
2021-02-19;2;1;0;-7482.0;2112545
2021-02-19;2447;2777;0;2445.0;2114992
2021-02-19;1566;1940;0;-881.0;2116558
2021-02-19;0;1;0;-1566.0;2116558
2021-02-19;2335;3433;0;2335.0;2118893
2021-02-19;2219;1597;0;-116.0;2121112
2021-02-19;1926;1052;0;-293.0;2123038
2021-02-19;0;0;0;-1926.0;2123038
2021-02-19;1465;1811;0;1465.0;2124503
2021-02-19;16;6;0;-1449.0;2124519
2021-02-19;25676;37837;0;25660.0;2150195
2021-02-19;554;191;0;-25122.0;2150749
2021-02-19;823;342;0;269.0;2151572
2021-02-19;4839;10414;0;4016.0;2156411
2021-02-20;2581;5105;0;-2258.0;2158992
2021-02-20;2;0;0;-2579.0;2158994
2021-02-20;449;518;0;447.0;2159443
2021-02-20;0;0;0;-449.0;2159443
2021-02-20;7782;12636;0;7782.0;2167225
2021-02-20;583;849;0;-7199.0;2167808
2021-02-20;0;0;0;-583.0;2167808
2021-02-20;1687;4283;0;1687.0;2169495
2021-02-20;4;4;0;-1683.0;2169499
2021-02-20;129;51;0;125.0;2169628
2021-02-20;468;159;0;339.0;2170096
2021-02-20;372;474;0;-96.0;2170468
2021-02-20;554;293;0;182.0;2171022
2021-02-20;806;849;0;252.0;2171828
2021-02-20;147;51;0;-659.0;2171975
2021-02-21;1415;2450;0;1268.0;2173390
2021-02-21;36;7;0;-1379.0;2173426
2021-02-21;7;0;0;-29.0;2173433
2021-02-21;132;190;0;125.0;2173565
2021-02-21;381;993;0;249.0;2173946
2021-02-21;104;27;0;-277.0;2174050
2021-02-21;55;28;0;-49.0;2174105
2021-02-21;94;114;0;39.0;2174199
2021-02-21;131;69;0;37.0;2174330
2021-02-21;68;111;0;-63.0;2174398
2021-02-21;256;726;0;188.0;2174654
2021-02-21;150;185;0;-106.0;2174804
2021-02-21;0;0;0;-150.0;2174804
2021-02-21;1;0;0;1.0;2174805
2021-02-21;0;0;0;-1.0;2174805
2021-02-22;3354;11183;0;3354.0;2178159
2021-02-22;1;0;0;-3353.0;2178160
2021-02-22;401;118;0;400.0;2178561
2021-02-22;15582;32546;0;15181.0;2194143
2021-02-22;1532;2214;0;-14050.0;2195675
2021-02-22;1096;593;0;-436.0;2196771
2021-02-22;0;0;0;-1096.0;2196771
2021-02-22;1;3;0;1.0;2196772
2021-02-22;1;0;0;0.0;2196773
2021-02-22;1226;913;0;1225.0;2197999
2021-02-22;747;1099;0;-479.0;2198746
2021-02-22;937;1384;0;190.0;2199683
2021-02-22;1245;1991;0;308.0;2200928
2021-02-22;4521;12828;0;3276.0;2205449
2021-02-22;520;219;0;-4001.0;2205969
2021-02-23;9;5;0;-511.0;2205978
2021-02-23;6768;15032;0;6759.0;2212746
2021-02-23;561;156;0;-6207.0;2213307
2021-02-23;1216;1269;0;655.0;2214523
2021-02-23;22462;36440;0;21246.0;2236985
2021-02-23;1461;655;0;-21001.0;2238446
2021-02-23;5;0;0;-1456.0;2238451
2021-02-23;1806;998;0;1801.0;2240257
2021-02-23;1287;1596;0;-519.0;2241544
2021-02-23;1980;2181;0;693.0;2243524
2021-02-23;0;0;0;-1980.0;2243524
2021-02-23;0;0;0;0.0;2243524
2021-02-23;708;255;0;708.0;2244232
2021-02-23;2202;2549;0;1494.0;2246434
2021-02-23;4459;11744;0;2257.0;2250893
2021-02-24;2372;2561;0;-2087.0;2253265
2021-02-24;2143;1317;0;-229.0;2255408
2021-02-24;7128;14604;0;4985.0;2262536
2021-02-24;4660;11088;0;-2468.0;2267196
2021-02-24;3;1;0;-4657.0;2267199
2021-02-24;580;121;0;577.0;2267779
2021-02-24;695;203;0;115.0;2268474
2021-02-24;11;7;0;-684.0;2268485
2021-02-24;0;0;0;-11.0;2268485
2021-02-24;25442;35234;0;25442.0;2293927
2021-02-24;1467;601;0;-23975.0;2295394
2021-02-24;0;1;0;-1467.0;2295394
2021-02-24;1799;979;0;1799.0;2297193
2021-02-24;1541;1636;0;-258.0;2298734
2021-02-24;3043;2115;0;1502.0;2301777
2021-02-25;8736;15509;0;5693.0;2310513
2021-02-25;0;0;0;-8736.0;2310513
2021-02-25;2830;1341;0;2830.0;2313343
2021-02-25;4;1;0;-2826.0;2313347
2021-02-25;2107;847;0;2103.0;2315454
2021-02-25;822;170;0;-1285.0;2316276
2021-02-25;10806;2872;0;9984.0;2327082
2021-02-25;1;1;0;-10805.0;2327083
2021-02-25;2805;2803;0;2804.0;2329888
2021-02-25;5396;10717;0;2591.0;2335284
2021-02-25;45725;38180;0;40329.0;2381009
2021-02-25;14;11;0;-45711.0;2381023
2021-02-25;9129;1730;0;9115.0;2390152
2021-02-25;892;346;0;-8237.0;2391044
2021-02-25;2183;1828;0;1291.0;2393227
2021-02-26;2934;1005;0;751.0;2396161
2021-02-26;53041;31087;0;50107.0;2449202
2021-02-26;5613;9312;0;-47428.0;2454815
2021-02-26;724;150;0;-4889.0;2455539
2021-02-26;8162;12356;0;7438.0;2463701
2021-02-26;5;0;0;-8157.0;2463706
2021-02-26;2108;640;0;2103.0;2465814
2021-02-26;14871;2284;0;12763.0;2480685
2021-02-26;911;254;0;-13960.0;2481596
2021-02-26;2;0;0;-909.0;2481598
2021-02-26;3;0;0;1.0;2481601
2021-02-26;12463;1362;0;12460.0;2494064
2021-02-26;25;6;0;-12438.0;2494089
2021-02-26;2784;2294;0;2759.0;2496873
2021-02-26;2436;1424;0;-348.0;2499309
2021-02-27;3;0;0;-2433.0;2499312
2021-02-27;13;2;0;10.0;2499325
2021-02-27;219;45;0;206.0;2499544
2021-02-27;1048;239;0;829.0;2500592
2021-02-27;705;132;0;-343.0;2501297
2021-02-27;26078;10659;0;25373.0;2527375
2021-02-27;9211;808;0;-16867.0;2536586
2021-02-27;1993;3382;0;-7218.0;2538579
2021-02-27;1093;427;0;-900.0;2539672
2021-02-27;2999;4424;0;1906.0;2542671
2021-02-27;237;55;0;-2762.0;2542908
2021-02-27;1027;683;0;790.0;2543935
2021-02-27;7528;462;0;6501.0;2551463
2021-02-27;1;0;0;-7527.0;2551464
2021-02-27;1;0;0;0.0;2551465
2021-02-28;420;486;0;419.0;2551885
2021-02-28;174;55;0;-246.0;2552059
2021-02-28;130;38;0;-44.0;2552189
2021-02-28;66;14;0;-64.0;2552255
2021-02-28;0;0;0;-66.0;2552255
2021-02-28;186;79;0;186.0;2552441
2021-02-28;627;142;0;441.0;2553068
2021-02-28;2956;1744;0;2329.0;2556024
2021-02-28;43;9;0;-2913.0;2556067
2021-02-28;9;1;0;-34.0;2556076
2021-02-28;0;0;0;-9.0;2556076
2021-02-28;269;120;0;269.0;2556345
2021-02-28;476;96;0;207.0;2556821
2021-02-28;556;704;0;80.0;2557377
2021-02-28;0;0;0;-556.0;2557377
2021-03-01;498;113;0;498.0;2557875
2021-03-01;1624;1085;0;1126.0;2559499
2021-03-01;1;0;0;-1623.0;2559500
2021-03-01;3;1;0;2.0;2559503
2021-03-01;2631;1819;0;2628.0;2562134
2021-03-01;539;154;0;-2092.0;2562673
2021-03-01;5627;8488;0;5088.0;2568300
2021-03-01;7789;9988;0;2162.0;2576089
2021-03-01;4509;1303;0;-3280.0;2580598
2021-03-01;7;0;0;-4502.0;2580605
2021-03-01;29606;24865;0;29599.0;2610211
2021-03-01;1178;387;0;-28428.0;2611389
2021-03-01;1459;612;0;281.0;2612848
2021-03-01;21;7;0;-1438.0;2612869
2021-03-01;3720;908;0;3699.0;2616589
2021-03-02;3881;2310;0;161.0;2620470
2021-03-02;2200;853;0;-1681.0;2622670
2021-03-02;17;7;0;-2183.0;2622687
2021-03-02;704;260;0;687.0;2623391
2021-03-02;7497;9561;0;6793.0;2630888
2021-03-02;7485;1290;0;-12.0;2638373
2021-03-02;46429;30306;0;38944.0;2684802
2021-03-02;10881;12180;0;-35548.0;2695683
2021-03-02;1674;538;0;-9207.0;2697357
2021-03-02;1;1;0;-1673.0;2697358
2021-03-02;592;147;0;591.0;2697950
2021-03-02;8810;1788;0;8218.0;2706760
2021-03-02;2685;1371;0;-6125.0;2709445
2021-03-02;2;0;0;-2683.0;2709447
2021-03-02;0;0;0;-2.0;2709447
2021-03-03;18;19;0;18.0;2709465
2021-03-03;2451;864;0;2433.0;2711916
2021-03-03;11619;11950;0;9168.0;2723535
2021-03-03;9091;1273;0;-2528.0;2732626
2021-03-03;1838;562;0;-7253.0;2734464
2021-03-03;3883;1400;0;2045.0;2738347
2021-03-03;54222;29606;0;50339.0;2792569
2021-03-03;8189;8881;0;-46033.0;2800758
2021-03-03;630;145;0;-7559.0;2801388
2021-03-03;5084;2352;0;4454.0;2806472
2021-03-03;804;212;0;-4280.0;2807276
2021-03-03;2;0;0;-802.0;2807278
2021-03-03;10607;1948;0;10605.0;2817885
2021-03-03;4;0;0;-10603.0;2817889
2021-03-03;2;0;0;-2.0;2817891
2021-03-04;6798;1853;0;6796.0;2824689
2021-03-04;3384;1118;0;-3414.0;2828073
2021-03-04;14005;12367;0;10621.0;2842078
2021-03-04;14167;1633;0;162.0;2856245
2021-03-04;978;309;0;-13189.0;2857223
2021-03-04;77194;32204;0;76216.0;2934417
2021-03-04;1;0;0;-77193.0;2934418
2021-03-04;2403;798;0;2402.0;2936821
2021-03-04;1;0;0;-2402.0;2936822
2021-03-04;16921;2318;0;16920.0;2953743
2021-03-04;2;0;0;-16919.0;2953745
2021-03-04;782;188;0;780.0;2954527
2021-03-04;9685;8923;0;8903.0;2964212
2021-03-04;22;9;0;-9663.0;2964234
2021-03-04;8045;2688;0;8023.0;2972279
2021-03-05;5;2;0;-8040.0;2972284
2021-03-05;3214;760;0;3209.0;2975498
2021-03-05;9624;1541;0;6410.0;2985122
2021-03-05;1064;195;0;-8560.0;2986186
2021-03-05;14469;11218;0;13405.0;3000655
2021-03-05;10443;7886;0;-4026.0;3011098
2021-03-05;11372;2468;0;929.0;3022470
2021-03-05;4534;1073;0;-6838.0;3027004
2021-03-05;94117;29208;0;89583.0;3121121
2021-03-05;4;0;0;-94113.0;3121125
2021-03-05;21132;2232;0;21128.0;3142257
2021-03-05;16935;1530;0;-4197.0;3159192
2021-03-05;2;0;0;-16933.0;3159194
2021-03-05;1289;295;0;1287.0;3160483
2021-03-05;30;8;0;-1259.0;3160513
2021-03-06;0;0;0;-30.0;3160513
2021-03-06;0;0;0;0.0;3160513
2021-03-06;698;79;0;698.0;3161211
2021-03-06;19142;1018;0;18444.0;3180353
2021-03-06;99344;10142;0;80202.0;3279697
2021-03-06;686;77;0;-98658.0;3280383
2021-03-06;35;6;0;-651.0;3280418
2021-03-06;14630;612;0;14595.0;3295048
2021-03-06;15651;924;0;1021.0;3310699
2021-03-06;11;2;0;-15640.0;3310710
2021-03-06;3765;312;0;3754.0;3314475
2021-03-06;16956;3646;0;13191.0;3331431
2021-03-06;13271;2746;0;-3685.0;3344702
2021-03-06;2155;204;0;-11116.0;3346857
2021-03-06;12344;515;0;10189.0;3359201
2021-03-07;54462;3095;0;42118.0;3413663
2021-03-07;11902;815;0;-42560.0;3425565
2021-03-07;7215;259;0;-4687.0;3432780
2021-03-07;4;0;0;-7211.0;3432784
2021-03-07;27;3;0;23.0;3432811
2021-03-07;9370;618;0;9343.0;3442181
2021-03-07;374;41;0;-8996.0;3442555
2021-03-07;1208;136;0;834.0;3443763
2021-03-07;10015;307;0;8807.0;3453778
2021-03-07;1;0;0;-10014.0;3453779
2021-03-07;4917;256;0;4916.0;3458696
2021-03-07;7035;459;0;2118.0;3465731
2021-03-07;0;0;0;-7035.0;3465731
2021-03-07;2041;156;0;2041.0;3467772
2021-03-07;353;45;0;-1688.0;3468125
2021-03-08;8031;7478;0;7678.0;3476156
2021-03-08;19;9;0;-8012.0;3476175
2021-03-08;0;0;0;-19.0;3476175
2021-03-08;5968;1239;0;5968.0;3482143
2021-03-08;2305;643;0;-3663.0;3484448
2021-03-08;3;1;0;-2302.0;3484451
2021-03-08;47419;23485;0;47416.0;3531870
2021-03-08;11022;9389;0;-36397.0;3542892
2021-03-08;4710;922;0;-6312.0;3547602
2021-03-08;7099;1916;0;2389.0;3554701
2021-03-08;647;125;0;-6452.0;3555348
2021-03-08;784;186;0;137.0;3556132
2021-03-08;1657;413;0;873.0;3557789
2021-03-08;0;0;0;-1657.0;3557789
2021-03-08;5174;1164;0;5174.0;3562963
2021-03-09;9266;1419;0;4092.0;3572229
2021-03-09;1016;210;0;-8250.0;3573245
2021-03-09;8931;1073;0;7915.0;3582176
2021-03-09;847;155;0;-8084.0;3583023
2021-03-09;12314;2353;0;11467.0;3595337
2021-03-09;11374;1805;0;-940.0;3606711
2021-03-09;1;0;0;-11373.0;3606712
2021-03-09;3481;801;0;3480.0;3610193
2021-03-09;78015;26859;0;74534.0;3688208
2021-03-09;5;0;0;-78010.0;3688213
2021-03-09;11908;7960;0;11903.0;3700121
2021-03-09;28;6;0;-11880.0;3700149
2021-03-09;16448;10509;0;16420.0;3716597
2021-03-09;2;0;0;-16446.0;3716599
2021-03-09;2394;568;0;2392.0;3718993
2021-03-10;13433;2479;0;11039.0;3732426
2021-03-10;9033;1214;0;-4400.0;3741459
2021-03-10;2420;690;0;-6613.0;3743879
2021-03-10;12261;7514;0;9841.0;3756140
2021-03-10;17222;10373;0;4961.0;3773362
2021-03-10;840;149;0;-16382.0;3774202
2021-03-10;970;240;0;130.0;3775172
2021-03-10;11577;1822;0;10607.0;3786749
2021-03-10;81264;26852;0;69687.0;3868013
2021-03-10;0;0;0;-81264.0;3868013
2021-03-10;8;1;0;8.0;3868021
2021-03-10;45;12;0;37.0;3868066
2021-03-10;2;2;0;-43.0;3868068
2021-03-10;10017;1510;0;10015.0;3878085
2021-03-10;3436;846;0;-6581.0;3881521
2021-03-11;7;1;0;-3429.0;3881528
2021-03-11;14600;7297;0;14593.0;3896128
2021-03-11;4694;1239;0;-9906.0;3900822
2021-03-11;13583;1644;0;8889.0;3914405
2021-03-11;19542;2988;0;5959.0;3933947
2021-03-11;1211;331;0;-18331.0;3935158
2021-03-11;17222;2348;0;16011.0;3952380
2021-03-11;2;0;0;-17220.0;3952382
2021-03-11;39;6;0;37.0;3952421
2021-03-11;3;0;0;-36.0;3952424
2021-03-11;936;201;0;933.0;3953360
2021-03-11;20259;10990;0;19323.0;3973619
2021-03-11;3109;897;0;-17150.0;3976728
2021-03-11;110559;29919;0;107450.0;4087287
2021-03-11;15352;1977;0;-95207.0;4102639
2021-03-12;20801;9226;0;5449.0;4123440
2021-03-12;53;7;0;-20748.0;4123493
2021-03-12;17890;1508;0;17837.0;4141383
2021-03-12;15275;6244;0;-2615.0;4156658
2021-03-12;8;1;0;-15267.0;4156666
2021-03-12;5;1;0;-3.0;4156671
2021-03-12;21014;1859;0;21009.0;4177685
2021-03-12;1399;319;0;-19615.0;4179084
2021-03-12;136701;26474;0;135302.0;4315785
2021-03-12;6061;1128;0;-130640.0;4321846
2021-03-12;3962;911;0;-2099.0;4325808
2021-03-12;1164;208;0;-2798.0;4326972
2021-03-12;23227;2315;0;22063.0;4350199
2021-03-12;2;0;0;-23225.0;4350201
2021-03-12;25840;2747;0;25838.0;4376041
2021-03-13;1;1;0;-25839.0;4376042
2021-03-13;18821;990;0;18820.0;4394863
2021-03-13;23635;1194;0;4814.0;4418498
2021-03-13;1;0;0;-23634.0;4418499
2021-03-13;2251;243;0;2250.0;4420750
2021-03-13;11493;2151;0;9242.0;4432243
2021-03-13;109418;9558;0;97925.0;4541661
2021-03-13;14222;628;0;-95196.0;4555883
2021-03-13;36;9;0;-14186.0;4555919
2021-03-13;590;49;0;554.0;4556509
2021-03-13;15019;3097;0;14429.0;4571528
2021-03-13;4181;345;0;-10838.0;4575709
2021-03-13;18444;772;0;14263.0;4594153
2021-03-13;5;0;0;-18439.0;4594158
2021-03-13;719;79;0;714.0;4594877
2021-03-14;3955;206;0;3236.0;4598832
2021-03-14;28173;2197;0;24218.0;4627005
2021-03-14;5365;588;0;-22808.0;4632370
2021-03-14;257;19;0;-5108.0;4632627
2021-03-14;1498;128;0;1241.0;4634125
2021-03-14;791;91;0;-707.0;4634916
2021-03-14;3684;255;0;2893.0;4638600
2021-03-14;0;0;0;-3684.0;4638600
2021-03-14;4113;420;0;4113.0;4642713
2021-03-14;0;0;0;-4113.0;4642713
2021-03-14;4;0;0;4.0;4642717
2021-03-14;2661;152;0;2657.0;4645378
2021-03-14;284;28;0;-2377.0;4645662
2021-03-14;17;0;0;-267.0;4645679
2021-03-14;5544;310;0;5527.0;4651223
2021-03-15;735;165;0;-4809.0;4651958
2021-03-15;654;125;0;-81.0;4652612
2021-03-15;2838;573;0;2184.0;4655450
2021-03-15;26;7;0;-2812.0;4655476
2021-03-15;1800;406;0;1774.0;4657276
2021-03-15;12662;1737;0;10862.0;4669938
2021-03-15;1;0;0;-12661.0;4669939
2021-03-15;71023;15833;0;71022.0;4740962
2021-03-15;17775;5721;0;-53248.0;4758737
2021-03-15;8608;1020;0;-9167.0;4767345
2021-03-15;1;0;0;-8607.0;4767346
2021-03-15;7;0;0;6.0;4767353
2021-03-15;5683;784;0;5676.0;4773036
2021-03-15;12900;4208;0;7217.0;4785936
2021-03-15;7333;1087;0;-5567.0;4793269
2021-03-16;20483;6773;0;13150.0;4813752
2021-03-16;349;108;0;-20134.0;4814101
2021-03-16;2955;865;0;2606.0;4817056
2021-03-16;1848;790;0;-1107.0;4818904
2021-03-16;18;6;0;-1830.0;4818922
2021-03-16;3726;1317;0;3708.0;4822648
2021-03-16;1302;519;0;-2424.0;4823950
2021-03-16;14719;4500;0;13417.0;4838669
2021-03-16;9405;2115;0;-5314.0;4848074
2021-03-16;1;0;0;-9404.0;4848075
2021-03-16;6;0;0;5.0;4848081
2021-03-16;442;215;0;436.0;4848523
2021-03-16;5471;1245;0;5029.0;4853994
2021-03-16;2;0;0;-5469.0;4853996
2021-03-16;60727;18453;0;60725.0;4914723
2021-03-17;1380;553;0;-59347.0;4916103
2021-03-17;10334;2085;0;8954.0;4926437
2021-03-17;63702;17814;0;53368.0;4990139
2021-03-17;3885;1297;0;-59817.0;4994024
2021-03-17;39;7;0;-3846.0;4994063
2021-03-17;3059;858;0;3020.0;4997122
2021-03-17;536;177;0;-2523.0;4997658
2021-03-17;1940;715;0;1404.0;4999598
2021-03-17;0;0;0;-1940.0;4999598
2021-03-17;15041;4322;0;15041.0;5014639
2021-03-17;5874;1230;0;-9167.0;5020513
2021-03-17;2;0;0;-5872.0;5020515
2021-03-17;21188;6456;0;21186.0;5041703
2021-03-17;1;0;0;-21187.0;5041704
2021-03-17;423;114;0;422.0;5042127
2021-03-18;70977;20556;0;70554.0;5113104
2021-03-18;6445;1455;0;-64532.0;5119549
2021-03-18;26;6;0;-6419.0;5119575
2021-03-18;1725;658;0;1699.0;5121300
2021-03-18;3757;1016;0;2032.0;5125057
2021-03-18;1;0;0;-3756.0;5125058
2021-03-18;16453;4664;0;16452.0;5141511
2021-03-18;4621;1552;0;-11832.0;5146132
2021-03-18;22965;7373;0;18344.0;5169097
2021-03-18;462;153;0;-22503.0;5169559
2021-03-18;2445;1008;0;1983.0;5172004
2021-03-18;599;242;0;-1846.0;5172603
2021-03-18;8;3;0;-591.0;5172611
2021-03-18;11468;2426;0;11460.0;5184079
2021-03-18;2;0;0;-11466.0;5184081
2021-03-19;823;218;0;821.0;5184904
2021-03-19;9544;1075;0;8721.0;5194448
2021-03-19;28;5;0;-9516.0;5194476
2021-03-19;2;1;0;-26.0;5194478
2021-03-19;20074;2193;0;20072.0;5214552
2021-03-19;11882;1591;0;-8192.0;5226434
2021-03-19;2;0;0;-11880.0;5226436
2021-03-19;102850;18585;0;102848.0;5329286
2021-03-19;1;1;0;-102849.0;5329287
2021-03-19;16430;4257;0;16429.0;5345717
2021-03-19;3735;805;0;-12695.0;5349452
2021-03-19;14681;1410;0;10946.0;5364133
2021-03-19;22664;6280;0;7983.0;5386797
2021-03-19;2293;608;0;-20371.0;5389090
2021-03-19;691;140;0;-1602.0;5389781
2021-03-20;13278;595;0;12587.0;5403059
2021-03-20;405;60;0;-12873.0;5403464
2021-03-20;29;3;0;-376.0;5403493
2021-03-20;12129;2258;0;12100.0;5415622
2021-03-20;1;0;0;-12128.0;5415623
2021-03-20;2561;243;0;2560.0;5418184
